source,generator,graphdta_kd,graphdta_ki,graphdta_ic50,mltle_pKd,vina_score,boltz_affinity,boltz_confidence,smiles,unimol_similarity,moltrans,drugban,tankbind
G1,,7.918990969657896,8.894350242614742,6.276758551597593,9.52975082397461,-10.6,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC)CCC1O,,0.9566450715065002,0.0528710037469863,
G1,,8.682121455669403,8.982517719268795,6.813394129276277,9.66794872283936,-12.0,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC2(C)CC(O)C2C)CC(O)CC1O,,0.939995288848877,0.1012754663825035,
G1,,8.205139338970184,9.042110300064088,6.671188652515412,9.65038108825684,-12.6,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC2(C)CC(O)CC2O)CC(O)CC1O,,0.91099214553833,0.0780095607042312,
G1,,7.937522888183592,9.38445739746093,6.569492399692535,7.69637680053711,-11.9,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC2(C)CCC(=O)C2(C)C)CC1O,,0.9355379939079284,0.783810555934906,
G1,,8.845629930496216,9.237194538116464,7.00254511833191,9.70755577087402,-9.2,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC2(C)CCCC(CC(C)(C)O)C2CCC2=CCC2C(=O)CC2CC2)CC(O)CC1O,,0.7916205525398254,0.659369945526123,
G1,,7.900016009807588,9.121729230880744,6.045826196670532,8.33927249908447,-11.0,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC2(C)CCCO2)CCC1O,,0.9643000364303588,0.1235183700919151,
G1,,8.16354078054428,8.94159240722656,6.294032335281372,8.78235149383545,-11.8,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC2C(C)CC2(C)CCC=C(C)C)CCCC1O,,0.8887877464294434,0.4841963052749634,
G1,transmol,5.179991722,6.278477669,5.117172718,6.378576279,-10.4,-1.911691904,0.920405209,CC[S+](CC)(c1ccc(OCC(=O)C(C)(C)C)c(C)c1)c1ccc(OCC(O)CO)c(C)c1,,0.8906227946281433,0.0215422380715608,
G1,,8.24756550788879,8.98155875205993,7.174937665462494,9.34750080108643,-12.9,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC2C(C)CCC2C(C)CC2CC(C)(C)CCC2O)CC(O)CC1O,,0.8231459856033325,0.2105197161436081,
G1,,8.046168208122253,9.014014005661018,6.282898366451264,9.57568168640137,-12.5,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC2OC(=O)C(=C)C2CC(C)C)CC1O,,0.842889666557312,0.4978516399860382,
G1,,7.924054622650146,9.30491275787353,6.6736631989479065,9.75056266784668,-12.0,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC2OC(=O)C=C2CCC)CC(O)CC1O,,0.8753586411476135,0.1016305387020111,
G1,,7.8369293212890625,8.904016494750966,6.344733238220215,9.08260631561279,-11.0,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC=C(C)C)CC(O)CC1O,,0.8416810035705566,0.0993729084730148,
G1,,8.02022522687912,8.945335578918447,6.249349832534791,9.67235565185547,-12.6,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC=C2CCC(=O)C(O)C2)CC(O)CC1O,,0.8681902885437012,0.2902701795101166,
G1,,8.92044746875763,9.201997280120858,7.355332791805268,9.4058780670166,-11.1,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC=CC(=O)C(CC)CC(CCC)CCCC(C)(C)O)CC1O,,0.8660170435905457,0.843017578125,
G1,,8.05102866888046,8.952454090118412,6.716120839118959,9.70011711120606,-11.7,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(=O)C(C)C)CC(O)CC1O,,0.8847118616104126,0.0939043760299682,
G1,,7.900729358196257,8.83763604164123,5.770638585090636,9.63196563720703,-10.7,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(=O)O)CCC(O)C1O,,0.9045061469078064,0.3236017525196075,
G1,,7.974838316440584,8.95716447830201,5.87612545490265,8.68906307220459,-10.3,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(C)(C)C)CCC1O,,0.9313127994537354,0.7968226671218872,
G1,,7.832008242607117,8.872858619689943,6.505118191242218,9.0893087387085,-11.9,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(C)(C)CCO)CC(O)C(O)C1O,,0.9136890769004822,0.5316264629364014,
G1,transmol,5.033434868,6.076463223,4.809045315,6.132329941,-9.6,-1.413686156,0.926102161,CC[S+](CC)(c1ccc(OCC(=O)C(C)(C)C)c(C)c1)c1ccc(OCC2CO2)c(C)c1,,0.8283448219299316,0.0087895514443516,
G1,,7.426955163478851,9.01043763160706,6.931397378444672,9.32597732543945,-11.9,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(C)(C)CCO)CC(O)CC1O,,0.9137310981750488,0.2298691570758819,
G1,,8.770007848739624,9.201349592208858,6.760376751422882,9.59915924072266,-12.1,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(C)(C)O)CC(=CCC)C1O,,0.8934262990951538,0.7698116302490234,
G1,,8.344153940677643,8.834470367431647,6.825283885002136,9.23745727539063,-11.6,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(C)(C)O)CC(=O)C(=CCCCC)CC1O,,0.8514090180397034,0.7736470699310303,
G1,,8.566607654094696,9.082515144348145,6.683497130870819,9.66996288299561,-12.4,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(C)(C)O)CC(O)C(=CCCCC=CC(C)(C)O)C1O,,0.822166919708252,0.9881672263145448,
G1,,8.08914703130722,8.790797996520999,6.588970124721527,8.89693641662598,-11.5,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(C)(C)O)CC(O)C(C)C1CC=C(C)C,,0.9108957052230836,0.7671729922294617,
G1,,8.519497692584991,8.88466954231262,6.458741545677184,9.56291198730469,-10.6,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(C)(C)O)CC(O)C(O)C1C,,0.9197470545768738,0.5310779809951782,
G1,,7.981518983840942,9.088104248046871,6.48196393251419,9.52717304229736,-11.2,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(C)(C)O)CC(O)C(O)CC1O,,0.8254217505455017,0.2412561327219009,
G1,,8.321368515491486,9.012280464172369,6.863589227199554,9.60555267333984,-9.3,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(C)(C)O)CC(O)C(OCCCC(C)(C)O)CCC1O,,0.8101094365119934,0.6409362554550171,
G1,,7.727426946163177,8.721446323394783,6.075651109218599,9.57833576202393,-11.3,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(C)(C)O)CC(O)C12CC(O)C(O)C2,,0.8790000081062317,0.252029538154602,
G1,,7.699156284332277,9.06299805641174,6.496854007244108,9.56374549865723,-12.2,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(C)(C)O)CC(O)C2=CCC12,,0.9510762691497804,0.8632963299751282,
G1,transmol,5.656028748,7.002275467,4.775016785,8.453420639,-10.6,-2.346230745,0.921186924,CC[S+](CC)(c1ccc(OCC(O)CO)c(C)c1)c1ccc(OCC(O)C(C)(C)C)c(C)c1,,0.8385521173477173,0.006903096102178,
G1,,7.76225209236145,9.06384077072143,6.441546380519868,9.55853080749512,-11.1,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(C)(C)O)CC(O)C2CC(=O)CC(O)C12C,,0.805510401725769,0.7932844161987305,
G1,,8.745781183242798,9.19543995857239,6.328376591205599,9.38187026977539,-13.5,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(C)C2CCC(C)(O)C2(C)O)CC(O)C(O)C(C)CC1O,,0.9239640831947328,0.3968892395496368,
G1,,7.335112690925597,9.07222857475281,6.51036810874939,9.21537208557129,-12.1,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(CCCCO)CC2CCOC2=O)CC(O)C1O,,0.8356411457061768,0.1678182035684585,
G1,,7.76189112663269,8.964369201660157,6.850572943687437,9.4458065032959,-11.6,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(CCO)CC(C)C)CC(O)CC1O,,0.7830381393432617,0.0976115465164184,
G1,,8.832160115242004,9.025628662109373,6.723103225231172,9.35793304443359,-11.7,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(O)C(C)CC2CCC(O)C(C)(CC(O)C(C)C)C2)CC(O)C(O)C1O,,0.850315511226654,0.2283785194158554,
G1,,8.790782928466797,8.91822752952575,6.542143642902376,9.30351638793945,-11.8,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(O)C(O)C(C)C)CC(O)CC1O,,0.8023591637611389,0.1186558231711387,
G1,,8.401664912700653,9.009256649017326,6.623787939548494,9.58606910705566,-11.0,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(O)C2CC2)CC(O)CC1O,,0.8207347989082336,0.0809838101267814,
G1,,8.45511591434479,8.946246957778927,6.764963686466217,9.61516380310059,-11.9,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(O)CC(C)C)CC(O)CC1O,,0.8386802077293396,0.0601519905030727,
G1,,8.391234397888185,9.140522718429564,7.104416191577913,9.2652530670166,-10.0,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC)CC(O)C(=CCCCC(C)(C)O)CC1O,,0.8492926359176636,0.873791515827179,
G1,,7.604963660240173,8.986087226867674,6.65992683172226,9.40854263305664,-9.7,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC)CC(O)C(CO)CC1O,,0.8065330386161804,0.0915887504816055,
G1,transmol,5.549708843,5.91868782,4.747317314,6.763965607,-10.2,-1.912612081,0.928361058,CC[SH](CC)(c1ccc(OCC(=O)C(C)(C)C)c(C)c1)c1ccc(OCC(O)CO)c(C)c1,,0.8008686900138855,0.0482983887195587,
G1,,8.297223210334781,9.104903841018688,7.013256192207336,9.04284000396729,-12.4,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC2(C)CCC(O)C2)CC(O)CC1O,,0.913119912147522,0.0935299396514892,
G1,,8.293006539344788,9.164223527908328,6.754761517047881,9.69720363616943,-12.0,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC2OCCC2O)CC(O)CC1O,,0.8748442530632019,0.0812606438994407,
G1,,7.860309898853304,9.066621065139778,6.515188395977021,8.73635387420654,-12.5,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC2OCCCC(O)CCO2)CC1O,,0.9493910074234008,0.0851746425032615,
G1,,7.874396562576293,8.985210514068594,6.605421662330627,6.47216033935547,-11.3,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCCC(=O)CCCC(C)(C)C)CC(O)CC1O,,0.8658103346824646,0.6422582268714905,
G1,,7.909762322902679,8.978870105743407,6.499675214290621,8.48519897460938,-12.2,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCCC(C)(C)C)CC(O)CC1O,,0.7981476187705994,0.6642428040504456,
G1,,8.3411465883255,8.992603921890268,6.52004635334015,8.67359066009522,-11.8,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCCC(C)(C)O)CC(O)C(O)C1O,,0.9320861101150512,0.5436972379684448,
G1,,8.318168997764587,9.22924456596375,6.927907943725587,9.43954467773438,-11.0,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCCC(C)(O)CCCCCC(O)C(C)(C)O)CC(O)CC1O,,0.8664783835411072,0.5080568790435791,
G1,,8.162769734859468,9.094057607650756,7.043463528156282,8.76508045196533,-9.0,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCCC(CC)C(CCCCO)CCCCCCC(C)(C)O)CC(O)CC1O,,0.8562120199203491,0.6552702784538269,
G1,,8.461071133613586,9.07399702072144,7.037898361682893,9.03240203857422,-10.6,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCCC(O)(CC)CCC)CCC(O)CC1O,,0.8985224962234497,0.2138631641864776,
G1,,7.921242356300357,8.979299592971795,6.477970063686373,8.12911033630371,-11.3,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCCCC(C)(C)C)CC(O)CC1O,,0.8365407586097717,0.6354761719703674,
G1,transmol,5.597583771,5.942816257,4.609504223,6.485967636,-9.9,-1.980908871,0.921023667,CC[SH](CC)(c1ccc(OCC(=O)C(C)(C)C)c(C)c1)c1ccc(OCC2CO2)c(C)c1,,0.8215656876564026,0.036643948405981,
G1,,7.677780330181123,8.959545660018922,6.182449102401735,8.38880634307861,-11.4,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCCCC=C(C)C)CCC1O,,0.947045624256134,0.1969523131847381,
G1,,7.330649554729462,9.037417316436777,6.585651457309724,9.10105705261231,-10.8,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCCCCO)CC(O)CC1O,,0.8942794799804688,0.1460261791944503,
G1,,7.413533031940463,8.982806062698371,6.154747486114502,9.18672657012939,-10.9,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCCCO)CCC1O,,0.8879280686378479,0.093264564871788,
G1,,8.141955494880676,8.856832265853875,6.462102472782137,8.43345260620117,-11.9,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCO)CC12CCC(C)(C(C)(C)O)CC2O,,0.8439136743545532,0.653692901134491,
G1,,7.208972096443176,9.013796043395995,6.12044709920883,9.59688568115234,-9.7,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCO)CC1O,,0.9235502481460572,0.0494237877428531,
G1,,8.000623047351837,9.129595279693614,6.670453131198883,9.16285800933838,-11.5,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCOCC(C)(O)C(C)C)CC(O)CC1=CC(C)C,,0.938478708267212,0.5418432354927063,
G1,,7.648409605026246,9.067155265808108,6.86005574464798,9.12390327453613,-9.1,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCOCCC(C)(O)C(F)CCCC(C)CC(O)CC(O)CC(O)CC(=O)O)CCC1O,,0.9323497414588928,0.1771152466535568,
G1,,7.870825827121735,8.85629267692567,6.932443141937258,9.57778739929199,-11.5,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCSC(C)C)CC(O)CC1O,,0.8405745029449463,0.1174411252140998,
G1,,7.668328762054443,9.481752109527587,7.036584913730623,9.07068729400635,-12.6,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCn2c(CCC)nc(CO)c2C)CC(O)CC1O,,0.8647081255912781,0.2465937882661819,
G1,,7.063538908958435,8.857790184021004,5.915055990219118,9.63397598266602,-9.5,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCO)CC(O)CC1CCO,,0.9053693413734436,0.0429819822311401,
G1,transmol,7.505768776,7.794386864,7.741823673,9.111454964,-11.4,-1.039418221,0.913023651,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2CC(C)(O)C(=O)N2CCCc2ccc(O)c(OC)c2)C1F,,0.9448391795158386,0.715778648853302,
G1,transmol,5.701642036,6.080827713,5.913381577,7.799983025,-9.593,-1.49964571,0.92623359,CC[Si](CC)(c1ccc(NCC(O)CO)c(C)c1)c1ccc(OCC(=O)C(C)(C)C)c(C)c1,,0.8441938161849976,0.0327032655477523,
G1,,8.677753686904909,9.014229583740232,7.1303128004074114,9.48182106018066,-11.4,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCOC(C)CC)CC(O)CC1O,,0.8222010135650635,0.0955855846405029,
G1,,7.216633677482607,8.9709912776947,6.664389610290527,9.63222694396973,-11.7,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCO)CC(O)CC1CCCC,,0.946920931339264,0.0664318948984146,
G1,,6.93601667881012,8.886972570419319,6.426835715770722,9.07895183563232,-10.0,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCOCCCO)CC1O,,0.8450522422790527,0.0407312139868736,
G1,,7.927844226360319,8.98429479598999,6.250810503959656,9.82571792602539,-10.7,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CO)CC(O)(CC)C1O,,0.9312964677810668,0.0655145570635795,
G1,,7.884019076824189,8.639459800720207,5.71939641237259,9.74621868133545,-10.9,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CO)CCC1O,,0.9574725031852722,0.0291642397642135,
G1,,8.074875533580782,8.937342405319221,6.664453089237213,9.53459167480469,-10.6,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COC(C)(C)O)CC(O)C(=CCC(C)(C)O)CC1O,,0.9131336212158204,0.9867585301399232,
G1,,8.464745402336122,8.658986568450914,6.7804601192474365,9.46018028259277,-10.5,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COC(C)C)CC(O)CC1O,,0.8362853527069092,0.0527772419154644,
G1,,8.806155562400818,9.067123842239388,6.649091005325316,9.46503067016602,-9.9,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COC(CC)CCC)CC(O)(C(O)C(O)CCC(C)(C)O)CC1C,,0.7948111891746521,0.4427312910556793,
G1,,8.236841559410097,9.221017932891836,6.886552870273589,9.64927673339844,-11.6,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COC(CCC)C2CC(O)CCC(O)C2)CCCCC(O)CC1O,,0.7933071851730347,0.051838431507349,
G1,,8.215630352497099,9.021259546279904,6.735032439231874,8.72163391113281,-11.0,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COC(O)(CC)CC)CCC(O)CC1O,,0.8382315635681152,0.2460851520299911,
G1,transmol,6.371132851,5.727246284,4.752634048,8.93330574,-9.423,-1.317151785,0.917262197,CC[Si](CC)(c1ccc(O)c(C)c1)c1ccc(OCC(O)C(C)(C)C)c(C)c1,,0.7487381100654602,0.0546039044857025,
G1,,8.08795553445816,8.99608502388001,6.717667579650878,9.64150047302246,-10.8,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCC(C)(C)O)CC(O)CC1O,,0.9695265889167786,0.3650214374065399,
G1,,8.329059958457947,9.191591262817386,7.043287038803102,9.53318023681641,-11.3,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCC(C)(O)CC)CC(O)CC1O,,0.8741875886917114,0.3678110539913177,
G1,,8.427300930023193,8.867571926116934,6.869176030158996,9.62331581115723,-11.0,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCC(C)C)CC(O)CC1O,,0.9015508890151978,0.1075742915272712,
G1,,8.957352757453918,9.051574707031246,7.038281261920929,9.22142505645752,-11.4,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCC(CC)C(C)C)CC(O)CC1O,,0.9427295923233032,0.136970967054367,
G1,,8.733736276626589,8.985653495788581,6.786023378372192,9.40789794921875,-11.2,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCC(O)C(C)C)CC(O)CC1O,,0.8547337055206299,0.0722609162330627,
G1,,8.752128601074219,8.943466424942013,5.941242218017579,8.96272373199463,-11.7,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCC(O)C(O)C(C)C)CC(O)C(O)C1O,,0.9029345512390136,0.1808223277330398,
G1,,8.744244694709778,9.081472301483156,6.864512145519257,9.64653491973877,-11.8,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCC(O)C2CC(O)CO2)CC(O)C(COCC=CC)C1O,,0.960986316204071,0.2404476553201675,
G1,,8.54919183254242,9.132852840423585,7.005652487277986,9.21768856048584,-12.0,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCC(O)C2CCC(C)C2CCCCC)CC(O)C(CCC(C)(C)O)C1O,,0.8506594300270081,0.5836899280548096,
G1,,8.04842972755432,8.96677169799805,6.560974061489107,9.48589897155762,-11.6,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCC(O)C2OCC=C2C)CC(O)C(O)CC1O,,0.8899491429328918,0.2891092300415039,
G1,,8.606632649898533,9.040458679199212,6.838727474212647,9.67233848571777,-11.0,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCC(O)CC(O)CC)CC(O)C1O,,0.9081509113311768,0.1312283128499984,
G1,transmol,5.204465866,6.072910786,5.097994328,7.996473312,-9.698,-1.890663862,0.923545361,CC[Si](CC)(c1ccc(OCC(=O)C(C)(C)C)c(C)c1)c1ccc(OCC(O)CO)c(C)c1,,0.8379635810852051,0.0452621504664421,
G1,,7.326634109020235,9.06232438087464,6.66033411026001,9.48262977600098,-11.6,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCC(O)CCO)CC(O)C1CC(=C)C1OC(CC)(CC)CC1O,,0.9175549149513244,0.5132558345794678,
G1,,7.7806738615036,8.763091373443597,6.669627845287327,9.65723705291748,-9.7,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCC)CC(O)C1O,,0.9280012845993042,0.3111613988876343,
G1,,7.388841688632966,8.813406896591186,6.811023235321047,9.46547222137451,-9.5,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCC)CC1O,,0.9650701880455016,0.0748875439167022,
G1,,7.519653856754304,8.868245315551759,6.270642638206484,9.22837924957275,-11.3,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCCC(=O)O)CC(O)CC1O,,0.8714630007743835,0.1689199209213256,
G1,,8.55243992805481,8.861542320251456,6.820848882198336,9.44689655303955,-11.7,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCCC(C)(C)O)CC(O)C(C)C1O,,0.9620248079299928,0.6642792224884033,
G1,,7.194023191928864,8.91696896553039,6.614342987537384,9.50670433044434,-11.8,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCCC(C)(C)O)CC(O)C(CCCO)C1O,,0.9479604363441468,0.5775156021118164,
G1,,8.638833045959473,8.934401321411137,6.416622698307037,9.43688774108887,-11.3,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCCC(C)(C)O)CC(O)C(O)C1C,,0.9738590717315674,0.5761978030204773,
G1,,8.041018009185791,8.918896007537843,6.426660358905791,9.45751762390137,-11.0,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCCC(C)(C)O)CC(O)C1O,,0.965235948562622,0.6168819665908813,
G1,,7.922458469867706,9.014805316925043,6.765789270401,9.50411987304688,-10.8,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCCC(C)(C)O)CC(O)CC1O,,0.9559857845306396,0.3293302953243255,
G1,,8.365428268909454,8.894622182846074,6.798564672470094,9.54590034484863,-11.8,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCCC(C)C)CC(O)CC1O,,0.9247074723243712,0.0976699218153953,
G1,transmol,5.222343922,5.556537151,4.439635754,7.525551796,-9.713,-1.061692834,0.92035979,CC[Si](CC)(c1ccc(OCC(=O)C(C)(C)C)c(C)c1)c1ccc(OCC2CO2)c(C)c1,,0.7655494213104248,0.0289340559393167,
G1,,8.888571739196777,9.125819492340083,6.770714223384857,9.12077236175537,-10.3,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCCC(CC)C(C)C)CC1O,,0.9201872944831848,0.1431100964546203,
G1,,7.900555551052093,8.939087247848507,6.947910130023956,9.5250358581543,-10.7,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCCC)CC(O)CC1O,,0.8323089480400085,0.0763782262802124,
G1,,8.26778191328049,9.341259670257571,6.8758426904678345,8.77939128875732,-10.6,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCCCC(C)(C)CC(O)CCC(=CCC(C)(C)O)CC)CC1O,,0.9535235166549684,0.9784618616104126,
G1,,7.963886260986328,9.070796060562136,6.97861123085022,9.32270050048828,-11.3,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCCCC(C)(C)O)CC(O)CC1O,,0.8960995078086853,0.3670198917388916,
G1,,8.242244601249695,8.899424123764037,6.901977479457855,9.38079166412354,-11.6,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCCCC(C)C)CC(O)CC1O,,0.9155333042144777,0.1092888042330741,
G1,,8.309657096862793,9.170330476760864,6.925651252269747,8.7343807220459,-10.6,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCCCC(O)(CC)CC)CC1O,,0.956950306892395,0.2824099957942962,
G1,,7.3882139921188354,9.063670873641962,6.351626098155975,8.89890956878662,-10.4,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCCCCO)CCC1CC(O)CC(O)CC(O)CC(O)CCCc1ccco1,,0.8512469530105591,0.0356866233050823,
G1,,6.987851977348328,8.92218651771545,6.628685832023621,9.22129344940186,-10.3,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCCCO)CC(O)CC1O,,0.9578039646148682,0.0529634617269039,
G1,,6.951721251010895,8.878756952285768,6.4199588894844055,9.21974563598633,-9.5,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCCCO)CC1O,,0.9430140852928162,0.0413529686629772,
G1,,7.293069005012512,9.165558910369867,6.856936216354371,9.55306243896484,-9.7,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCCO)CC(O)C(CCC)CC1O,,0.9092145562171936,0.1817921847105026,
G1,transmol,5.497359276,6.429634094,4.854472637,9.185080528,-9.816,-2.059760571,0.931060791,CC[Si](CC)(c1ccc(OCC(O)CO)c(C)c1)c1ccc(OCC(O)C(C)(C)C)c(C)c1,,0.7914916276931763,0.0212239287793636,
G1,,6.974589526653292,8.8217487335205,6.354789972305298,9.43369674682617,-10.4,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCCO)CC1O,,0.8395886421203613,0.0885891616344451,
G1,,7.090761780738831,8.790183925628671,5.8542909026145935,9.37152671813965,-10.3,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCCO)CCC1O,,0.8579511642456055,0.0675434917211532,
G1,,8.640495955944061,9.145935821533204,6.755792796611786,9.2587423324585,-12.0,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCCOCC(O)C2OCCC2C(C)C)CC(O)CC1O,,0.914695143699646,0.1401591300964355,
G1,,7.355390906333923,8.910671854019167,6.501799643039702,8.96369934082031,-9.7,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCCOCC)CC1O,,0.979893684387207,0.1227004006505012,
G1,,7.423685252666472,9.032259702682495,6.867260396480561,9.18236827850342,-10.7,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCOCCC)CC(O)CC1O,,0.8537918329238892,0.3573679029941559,
G1,,8.022299885749819,9.117542266845708,6.985932528972628,8.97218418121338,-11.5,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CSCCC(C)(C)O)CC(O)CC1O,,0.9407879114151,0.5400667190551758,
G1,,8.141553044319153,9.000705862045283,6.270289182662964,9.54735946655273,-11.1,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)O)CC(O)(CC)C1CCC(C)(O)CO,,0.9184131026268004,0.3035482168197632,
